0,9631,0,9288.4,9674.2,8845,9513.2,9323.1,9632.1,8932.1,10213,10052,9101.3,8857.6,9828.7,10034,9817.8,10160,10354,9831.1,9907.8,0,9596.9,9347.8,8658.4,9213.7,9314.5,9760.1,9696.8,9797.2,9990.5,9811.7,10207,9552.3,9551.9,0,10307,0,9839.7,0,9473.5,0,0,9439.9
0,9448.6,0,9131.6,9243.2,8865.3,9371.4,9451.2,9331.5,9077.1,10041,10143,9119.5,9073.7,9295.2,9617.5,9642.3,9956.1,9806.7,9517.7,9410.6,0,9628.8,9541.9,9272.3,9071.1,8971.2,9686.4,9974.3,9686.4,9503.6,9666,9586.4,9414.7,9607.5,0,9535.9,0,9763.2,0,9344.9,0,0,9210.9
0,9592.4,0,9451.5,9543.2,8930.4,9873.6,9584.8,9509.3,9162.5,9844,9679.1,8915,8626.3,9381.7,9302.5,9749.2,9920.5,10106,9721.7,9880,0,9514.8,9443.3,9025.9,9028.4,9146.6,10008,10133,9894,9770.9,9923.2,9518.7,9460,9334.5,0,9639.7,0,9601.8,0,8793.6,0,0,9287.3
0,9480,0,9296.8,9198.1,9198.5,9654.1,9374.6,9576,9521.7,10131,9860.4,8982.1,9579.2,9916.1,9438.5,9807.9,9685.9,10020,10005,9517.9,0,9345.9,9512.1,9497.1,9183.4,9646.5,9722.7,9619.2,9737.7,9994.3,9969.6,9529.4,9736.1,9677.5,0,9585.8,0,9945,0,8885.2,0,0,9404.5
0,9213.4,0,9425.3,8988.6,8888,9411.6,9672.8,9273.5,8838.3,9877.5,9775.3,8926.1,9435,8786.8,9572,9732.8,9917.3,9404.3,9544.1,9814.4,0,9238.1,9601.3,9230.9,9223,9087.6,9589.5,9423,9684.2,9810.5,9632.4,9636.6,9971.1,9251.5,0,10001,0,9514.3,0,8780.6,0,0,9084.4
0,9192.3,0,9132.9,9592.3,9030.5,9117.6,9373.3,9527.4,8977.5,9954.4,9597.1,8821.6,9493.6,9197.7,10204,9808.5,9331.8,9423.2,9372.2,9600.3,0,9383.9,9475.6,8912.4,9229.5,9291.5,9484.8,9849.3,10047,9933.5,9880.9,9326.3,9514.3,9480.8,0,9636.1,0,9748.7,0,9240.6,0,0,9136.9
0,9343.1,0,9222.1,9460.3,8739.3,8968.8,9038.3,9435.5,8768.2,9811.9,9651.8,8872.9,9543.3,9336.3,9393.7,9609.6,9772.3,9430.8,9324.6,9153.8,0,9648.7,9454.8,8433.7,9223.3,9116.9,9723.5,9431.4,9553.9,9668.6,9545.9,9388.1,10000,9163.4,0,9757.8,0,9741.2,0,9037.6,0,0,8941.3
0,9160,0,9019.2,8908.6,8735.3,9360.6,9003,9211.9,8692.1,9856.4,9690.7,8902.5,9556.7,9942.6,9594.8,9632.1,9931.1,9853.9,9076.6,9473.6,0,9425.9,9335.2,8774.9,9224.3,8712.5,9479.5,9320,9666.1,9457.1,9781.6,9339,9120.5,9115.6,0,9550.8,0,10025,0,8460.2,0,0,8892.1
0,9299.2,0,9039.7,9167.3,8665.3,9511.3,9242.5,9093.2,8882.3,9826.5,9714.5,8790.4,9744.3,8904.2,9911.3,9693.1,9875.1,10050,9425.5,9087.8,0,9240.8,9454.7,9292.1,9250.9,9148,9975.4,9469.6,9891.8,9765.4,9698,9157.6,9781.5,9973.1,0,9403.6,0,9685.1,0,9168.3,0,0,9304.8
0,8904.9,0,8992.8,9122.4,8862.2,9195.1,9047.6,9250.6,8771.5,9862.1,9524.9,8662.7,9506.6,9137.9,9449.5,9464,9080.3,10059,9258.4,9086,0,9505.1,9396.2,9099.9,8882.4,8571.3,9382.4,9886.7,9634.8,9774.3,9782.6,9117.7,9595,9385.2,0,9147.6,0,9170.1,0,9383.4,0,0,8839.3
0,9212,0,9013.1,9027.3,8846,9176.5,8920.6,9518.8,8977.2,9905.3,9628.5,8683.9,9658.5,9549,9816.5,9654.8,9582.5,9619.2,9878.5,9986.2,0,9162.4,9328.4,8490.8,9316.5,8974.4,9473.5,9194.7,9303.5,9882.6,9663.8,9577,9406.1,9487.8,0,9773.5,0,9527.5,0,8816.9,0,0,9060
0,8946.5,0,8861.9,9093.2,8855.6,9109.8,9055.1,9162.7,9238.5,10016,9636.7,8787.3,9750.5,9196.4,9653.3,9417.6,9556.3,10027,9560.7,9737.2,0,9542.9,9665,8700.6,9048.5,8821.1,9615.5,9459.4,9421.8,9642.8,9836.4,9723.3,10321,9463.9,0,9260.4,0,9704.4,0,8863.9,0,0,9043.8
0,9154.9,0,8934.2,9082.8,8532,9148.8,9160.1,9237.8,8784.8,9723.9,9455,8901.5,9613.1,9280.4,9782.5,9333.8,9702.3,9756.9,9355.8,9360.2,0,9341.4,9466.7,9192.1,9539.9,8514.8,9463.1,9311.8,9659.6,9723,9822,9306.6,9847.2,9117.8,0,9418.5,0,8996.6,0,8629.4,0,0,8908.4
0,8914.7,0,8984.9,8968.3,8733.5,8790,9317.9,8880.2,8667.6,9557.5,9254.8,8701,9542.7,8992,9378.6,9259.8,9291.2,9670.9,9273.8,9336.3,0,9173.6,9350.5,8739.4,9151.1,8899.2,8998.4,9902.8,9211.9,9818.3,9501.5,9360.7,9524,9253.1,0,9690.2,0,9090.6,0,8909.3,0,0,8902.9
0,9050.6,0,8932.4,9057.1,8484.5,8829.6,8927.8,8954,8919.4,9592.1,9478,8558.2,9515.7,8879.6,9791.2,9003.6,9611.1,9250.1,9164,9099.4,0,9184.1,9256.3,9070.2,9261.6,8973.4,9106.5,9488,9046.4,9514.1,9675.6,9232.3,9278.6,9281,0,9157.6,0,9455,0,8748.8,0,0,9020.7
0,8752.4,0,8834.5,8807.9,8522.3,8873.8,8912.9,9183.3,8787.5,9816.3,9463,8655.6,9532.3,9274.4,9306.2,9056.5,9132.1,9601.4,9159.4,9428.2,0,9033.9,9265.8,9003.4,8926.5,9234.2,9049.2,9677.2,9153.5,9692.2,9503.6,9305.6,9517.3,9486.3,0,9338.9,0,9201,0,8413.4,0,0,8727.3
0,8924.4,0,8849.3,9195.8,8323.2,9200.4,8922.5,8936.7,8440.4,9892.9,9205.8,8523.5,9438.1,8842.5,9323.1,9037.9,9352,9660,9210.1,9058.8,0,8772.2,9145.8,9354.6,8967.2,8740.2,9222.1,9306.6,9281.3,9565.1,9359.2,9433.8,10097,9340.4,0,9108.8,0,8938.9,0,8738.6,0,0,8872.2
0,8609.9,0,8665,8913.4,8293.6,8696.1,8668.6,8868.5,8456.4,9654,9144.5,8483.2,9094.2,8852,9367.5,8900.1,8987.6,9597.9,8947.8,9097,0,8788.8,9043.1,8400.6,8859.5,8675.5,9416.8,9257.9,9486.5,9497.2,9503.4,9020.8,9191.3,9407,0,9311.2,0,8882.8,0,8417.8,0,0,8691.2
0,8533.9,0,8741,8680.9,8298.1,8861.1,8618,8941.9,8507.9,9797.9,9137.4,8401.9,9242.7,8995.3,9138.3,8724.9,9208.9,9546.3,8925.9,8827.3,0,8925.9,9075.7,8706.1,8797.5,8394,8930.5,8859.3,9226,9332.1,9254.5,8992,9364.3,8925,0,8996.3,0,9074.7,0,8746.5,0,0,8509.1
0,8456.5,0,8527.8,9062.9,8296.4,8726.7,8546.7,9016.8,8497.7,9585.1,8946.4,8446.8,9113.5,8777.2,9031.8,8920,9425.2,9210.8,9083.2,9046.7,0,8766.8,9092.1,8150.8,8808.5,8555.8,9426.7,9346.2,9026.9,9519.8,9355,8956.2,9392.8,9122.1,0,9105.7,0,8826.3,0,8458.3,0,0,8557
0,8546.9,0,8540,8876.4,8083.2,8518.1,8632.1,8876,8445.6,9526.4,9256.1,8320.9,9024.1,8834.1,8941.7,8691.3,8878,9607.1,9046,9042.2,0,8592.3,8946.1,8570.6,8833.7,8506.6,8596.9,9264.6,8966.2,9224.7,9284.5,8841.5,9314.5,9230.1,0,8860.1,0,8701.9,0,8311.5,0,0,8515.2
0,8490.9,0,8757.2,8912.3,8057.3,8851.4,8838.9,8837.2,8458.2,9733,9123.6,8401.7,9389.2,8767.6,8874,8849.1,9261.9,9168.2,9268.9,9024.3,0,8719,9032.9,9138.6,8845.9,8449.3,9253.2,9032.3,9119.4,9570.9,9409.4,9426.8,9264.4,9606.3,0,8888.9,0,9085.7,0,9067.4,0,0,8880.1
0,8571.5,0,8768.9,9012.9,8368.8,8726.9,8878.1,8660.7,8489.4,9619.5,9099.9,8345.3,9164,8994.9,9036.7,8796.3,8917.1,9683.4,9040.8,8836.3,0,8781.3,8983.3,8312.1,9083,8505.5,8753.1,9391.1,9092.8,9202.1,9050.2,9477.4,9292.7,9209.8,0,9009.6,0,9088.6,0,8512.7,0,0,8448.7
0,8364,0,8565.4,8951.8,8070.5,8641.6,8539,8512.3,8525.3,9347.1,8885.3,8351.8,9082.7,8472.9,9149.6,8906.9,9109.8,9496.2,9114.5,8709,0,8519.6,8908.6,8469,8827.1,8495.2,8681.5,9034,9382.8,9117.6,9149.4,8940.3,9352.7,8848.5,0,8833.5,0,8889.3,0,8426.3,0,0,8613.8
0,8532.5,0,8445.4,9042.3,8285.9,8844.6,8611.2,8913.4,8268,9649.4,9073.1,8685.1,9107.1,8561.1,9170.5,8806.2,9446.8,9588.1,8821.1,8785.3,0,8750.2,8934.7,9001.2,8580.4,8314.2,8962,9032.4,9284.7,9183.6,9426.1,9038.9,8965,8948.6,0,9071,0,8856,0,8880.6,0,0,8524.6
0,8385.2,0,8342,8575,8182.6,8498.1,8562.3,8648.6,8364.4,9359.1,8727.4,8359.6,9168.6,8611.4,8873.4,8422,8604.8,9494.9,8942.5,8621.6,0,8370.3,8860.1,8281.9,8578.4,8574.6,8528.4,9048.8,8755.9,9138.1,9294.4,8974.5,8911.2,8541.8,0,8601.7,0,9108.9,0,8881.9,0,0,8650.8
0,8196.3,0,8600.1,8812.3,7946.5,8579.1,8685,8425.3,8504.6,9407.9,8825.3,8323.2,9300.4,8582,8820.9,8377.6,8488.4,9352.1,8819.8,8717.9,0,8443.4,8771.2,8331.9,8589.6,8585.8,8380.6,9078.3,9073.5,9040.2,9245.2,8745.5,8987.1,9434.7,0,8684.5,0,8887.5,0,8649.6,0,0,8484.2
0,8038.8,0,8455,8804.2,8109.4,8417.3,8436.3,8548.3,8321.3,9242.3,8835.4,8386.9,9233.4,8410,8918.1,8876.1,8998.7,9078.9,8708.2,8899.2,0,8671,8717.8,8655.1,8635.5,8339.3,8531,8951.3,8958.4,8809.4,9094.6,8973.5,9296.5,8935.8,0,8548.5,0,8796.2,0,8457.3,0,0,8499.1
0,8360.8,0,8597.5,8566.2,8064.4,8461.5,8533,8595.6,8193.2,9297.7,8885.3,8273.8,9032.9,8729,8890.2,8429.7,8855.1,9285.6,8652.8,8607.4,0,8415.1,8860.1,8122.9,8751.3,8302,8361.9,8901.2,8878.6,9349.4,9306.9,8969.3,9434,8523.3,0,8744.4,0,8927.4,0,8713.3,0,0,8566.9
0,8169.6,0,8374.3,8517.9,7934.4,8473.5,8423.7,8511.8,8133.2,9239.1,8719.6,8186.6,9017.5,8768.2,8791.1,8405.6,9237.4,9402.5,8817.7,8707.1,0,8272.9,8872,8205.6,8558.5,8323.5,8512.6,9062.9,9041.5,9080.1,9149.6,8737,8518.2,8557,0,8799.3,0,8771.5,0,8179.9,0,0,8497
0,8241,0,8426.8,8495.8,7915.8,8570.6,8287.4,8488.4,8140.1,9359.1,8746.9,8123.7,9084.1,8439.9,8650.6,8301.9,8746.8,8780.3,8707.5,8485.1,0,8466.2,8629.5,8509.6,8660.5,8226.7,8471.1,8978.6,8998.4,8991.8,9042,8703.7,8923.4,8632.7,0,8348.8,0,8661.4,0,8336.1,0,0,8641.5
0,8320.6,0,8436.1,8512.1,8133.2,8506.6,8559.4,8365.5,8407.8,9536.2,8668.9,8276.6,8925.5,8513.6,8863.8,8451.1,8752.7,9373.9,8805.4,8900,0,8495.6,9110.3,8450.3,8686.5,8663.3,8491.5,9067.3,8831.9,9084.9,9099.2,8744.7,8907.6,8684.4,0,8778.9,0,9170.8,0,8286.7,0,0,8558.9
0,8230.8,0,8465,8671,8141.7,8468.9,8595.8,8585.5,8243.3,9279.7,8715.1,8210.7,9209.4,8480,8636.7,8509.5,8619.8,9437.6,8692.2,8797.7,0,8352,8693.9,8760.9,8653.9,8595.8,8290.7,9004.4,8904.4,9072.4,8950.3,8818.7,9317.1,8640.6,0,8555.1,0,8688.5,0,8453.3,0,0,8337.3
0,8172.4,0,8455.7,8133.3,7938.2,8443.3,8348.5,8377.7,8180.8,9178.7,8645,8409.8,8803,8395.2,8704.8,8332.1,9030.6,9085.4,8670.1,8604,0,8276.3,8611.1,8346.8,8454.7,8198.5,8640.8,8795.7,8842.8,9216.9,9188,8561.4,8790.6,8505.3,0,8717.6,0,8853.5,0,8588.2,0,0,8484.3
0,8254.4,0,8259.6,8441.5,7797.9,8636.5,8296.5,8388.4,8373.1,9220.2,8519.3,8322.7,8921.2,8430.6,8715.3,8200.1,8627.6,9349.8,8722.1,8760.4,0,8174.4,8479.3,8051.8,8578.9,8336.9,8624,8790.7,8640.8,9049.6,8985.8,8744.7,8714.9,8402.3,0,8649.4,0,8765.3,0,8170.2,0,0,8539.5
0,8296.1,0,8369.3,8786.3,7821.3,8462.4,8338.4,8436.3,8306.5,8960.6,8571.6,8224.1,8936.8,8156.1,8675.4,8393.5,8615.4,9303.3,8729,8448.4,0,8213.5,8667.1,8567.3,8350.4,8194.9,8849.8,8732.4,8958.6,8782.6,8913.5,8668.2,9016.1,8663.1,0,8587.7,0,8612.9,0,8526.5,0,0,8752.8
0,8156.6,0,8409.2,8412.8,7786.5,8376,8124.3,8793,8233.3,9135.2,8484.4,8450.6,8501,8485.6,8549.3,8293.2,8535.7,8977,8578.9,8449.1,0,8245.4,8453.9,8296.6,8578.7,8220,8547.3,8624.4,8819.3,9023.6,8932,8566.3,8775.5,8631.4,0,8769.5,0,8657.8,0,8537.7,0,0,8502.1
0,8237.2,0,8234.5,8312.9,7662.5,8185.4,8169.6,8747.3,8318.3,9104.7,8643.7,8501.3,8926.5,8314.5,8600.7,8211.1,8683.7,9121.1,8683.6,8599.8,0,8140.5,8457.2,8349.6,8351.1,8161.5,8661.6,8879.8,8681.9,8883.9,8926,8748.7,8478.1,8439.2,0,8437.1,0,8755,0,8464.2,0,0,8489.7
0,7936,0,8479.4,8271.9,7854.7,8379.5,8208.8,9105.1,8185,9296.5,8491.9,8279.4,8718.4,8232.9,8598.9,8063.3,8793.8,9300.9,8533.5,8451.4,0,8178.2,8532.8,8333.6,8307.4,8382.1,8827.9,8661.2,8724.1,8909.5,8914.1,8762.1,8742.8,8621.3,0,8586.3,0,8832.2,0,8181.7,0,8408.8,8420
0,8118,0,8127.5,8326.6,7613.3,8392.1,8118,8452.1,8172.7,9162.7,8476.9,8038.4,8629.6,8280.9,8680.6,8224,8611.7,8754.6,8678.9,8371.6,0,7986.4,8534.6,8161.6,8222.1,8271.3,8753.6,8514.5,8834,9076.6,8886.5,8608.8,8580.1,8333.6,0,8583.5,0,8797.8,0,8135.8,0,7692.4,8459.9
0,8061.6,0,8324.9,8301.4,7642.9,8281.3,8097.4,8303.4,8262.4,9043,8490,8145.6,8487.1,8284.1,8568.9,8064,8604.2,8703.9,8451,8349.4,0,8132.6,8319.5,8158.2,8374.4,8077.2,8566.7,8497,8867.3,8810.3,8761.8,8731.6,8457.8,8463.4,0,8450.2,0,8575.1,0,8442,0,7815.9,8119.7
