0,6961.5,4439.7,4558.2,4465.4,6296.2,4771.8,4821.8,5074.5,4968.6,4642.7,0,5588.2,6606.3,0,5029.4,5794.3,6907.9,6499.1,8581.8,6518.3,5146.6,5244.9,5059.3,5750.2,4250.4,4350.8,5055.6,4962.5,0,5040.3,6107.9,5511.1,0,4250.5
0,6960.1,4344.6,4530.6,4410.9,6132.8,4714.3,4909.5,5258.5,4941.6,4612.6,0,5542.1,6612.3,0,5118.1,5908.6,7037.2,6538.9,8698,6244.6,4987.2,5225.1,5009.1,5538,4292,4375.9,4693.1,4851.3,0,5178.2,6152.3,5603.3,0,4136.8
0,6848.2,4290.2,4592.5,4357.6,5995.3,4763.4,5021.2,5221.6,4879.1,4469.1,0,5368.1,6447.6,0,5136.8,5650,6776.8,6222.4,8264.6,6285.5,5018.5,5141.7,5011.8,5448.8,4265.8,4229.1,4582.6,4841.2,0,5012.3,5937,5434.8,0,4324.2
0,7777.3,5022.2,5185.8,5225.1,6718.1,5492.5,5558.8,6009.9,5423,5370,0,6075.9,7344.7,0,5723.7,6397.3,7307.4,7044.4,9256.6,7071.4,5813.9,5899,5809.1,5944,4883.3,5050.2,5592.3,5534.9,5001.7,5680.2,6792.5,6119,0,5007.5
0,8863.7,5783.1,6435,6138.5,8907.4,6608.6,6493.2,6483.7,6530.7,6274,0,7903.5,8979.9,0,6474.8,8029.4,9929.8,10957,11875,8484.7,6624.2,6841,6335.4,8232.3,5567,6055.9,6031.2,6054.8,0,6747.3,8862,6651.3,6315.7,5621.7
0,9707.7,5643.3,6388.5,5627.3,8610.8,6134.2,6676.1,6214.4,6374,6180.4,0,8641.2,9537.8,0,6357.1,7845.4,9630.6,11116,11905,7788.2,6256.1,7390.6,6361.4,8886.7,5598.9,6276.3,5641.7,6010.3,6825.6,6798.7,9887.2,6005.9,6359.7,5204.6
0,8366.5,5128.7,6037.8,5189.3,7095,5676.5,5893.4,5424,5925.1,5700.7,0,6951.7,8038.6,0,5508.9,6987.5,9263.2,9267.2,10751,7391.8,5553.8,6413,5787.9,7466,5195.5,5759.1,5458.3,5845.4,0,6071.9,7930,5757.9,5346.1,5154.5
0,7497.4,4661,5247,4638.1,6612.9,5062.9,5101.3,5393.8,5216.3,4760,0,5965.7,6921.3,0,5209.6,6016.7,7768.8,7867.2,9227.1,6725.6,5123.4,5309.9,5097,6135.4,4475.4,4796.5,4812.7,4810.4,5104.8,5356.3,7028.2,5450.5,4874.1,4510.6
0,6672.8,4335.6,4927.2,4449.1,6408.1,4893.6,5062.9,4954.7,5009.2,4603.1,0,5719,6465.6,0,4938.8,5608,6856.2,6936,8666.9,6320.5,5202.5,5166.1,4985.4,5572.6,4291.6,4581,4835.3,4817.5,4416.6,4943.6,6229.3,5292.1,4448.8,4301.8
0,6301.3,4365.8,4484.5,4276,5920.8,4572.8,4597.8,4812.9,4978,4516,0,5296.5,6216.6,0,4763.8,5563.4,6765,6524.6,8048.7,5964.3,4829.8,5193.9,4765.1,5490.5,4222.4,4170.7,4749.5,4553.4,0,4799.9,5962.5,5297.6,4280.2,4108.4
0,6086.3,4117.5,4241.3,4285.1,5532.1,4409.8,4581.5,4774.3,4850.4,4271.2,4635,5097.7,6072.4,4597.4,4708.1,5429.5,6388.9,5873.8,7736.4,5850.6,4833.2,4942.7,4661.6,5101.3,4092,4007.9,4342.8,4622.4,0,4686.7,5606.1,5224.5,4270.7,3934.6
0,6152.6,4103.2,4225.6,4049.4,5773.2,4389.2,4587.2,4681.8,4805.1,4367.1,4569.3,4911.5,5814,4493.9,4652.8,5259,6050.8,5842.1,7272.3,5681.5,4810.1,4943.9,4717.5,5020.8,3974.8,4014.7,4532.6,4522.8,0,4790.8,5487.1,5170.1,4193.6,3927.5
