3633.9,3842.9,0,0,0,3842.8,3561.5,4234.5,3773.2,0,3917.4,4258.6,4700.9,0,0,3778.3,0,4132,3596.1,4084.1,3804.4,0,3619.6,3722.1,3883.4,3744.8,3951.9,3994.1,4303.2,3496,5042.8,4071.3
5459.4,5649.3,0,5775.8,5555.3,5829.1,5447.4,6185.7,5509,0,5674.4,6015.7,6197.3,5638,0,5621.8,0,5824.4,5467.4,5718,5575.3,5540.3,5337.5,5407.5,5503.4,5581.7,5528,5522.9,6017.9,5220.7,6377.6,5792.8
5320.1,5247.3,0,5525.6,5866.1,5850.8,5352.6,6262.2,5178.3,0,5766.1,5710.1,6139.2,5856.7,0,5503.9,0,5909.2,5618.4,5560.9,5579.7,5931.6,5729.8,5343.5,5286.2,5372.8,5524.6,5216.7,5716.5,5202.7,6471.4,5487.8
3969.1,4100.5,0,4498.2,4299.7,4474.6,3996.3,4965.2,4182.1,0,4345.2,4446.9,5589.2,4092.9,0,4252,0,5117.5,4531.6,4691.9,4264.1,4334.4,4080.3,4167.4,4437.1,4434.9,4438.3,4306.6,4876.5,4319,5974,4746.2
4110.7,3762.2,0,4004.2,3872.9,4248.3,3760,4416.6,3841.6,0,3964.3,4179.3,4950.8,3744.6,0,3984.7,0,4164.7,3964,4322.8,4073,3926.9,3901.1,4029.5,3962.4,3911.4,4137,4014.2,4577,3856.9,5420.9,4196.4
3746.6,3758.1,0,3756.4,3729.7,3862.2,3535.2,4184.8,3864.9,0,3985.7,3994.2,4767.1,3677.9,0,3787.3,3786.3,4020.1,3822.6,4078.6,3925.6,3836.3,3582.2,3784.5,3844.8,3840.5,3717.3,3853.1,4249.8,3528.6,5190.2,3982.1
3699,3672.1,3827.8,3651.1,3672.5,3813.2,3522,4145.1,3809.7,0,3910.5,3984.1,4660.6,3614.3,0,3815,3514.6,3971,3695.9,4007.4,3824.1,3688.9,3564.2,3769.2,3862.2,3635.7,3802.9,3871.5,4221.5,3626.4,4955.4,3962.3
3604.6,3564.6,3672.8,3546,3493.3,3696.1,3523.7,4033.7,3627.8,0,3856.5,3941.4,4474.5,3617.7,3931.7,3671.7,3538.3,3840.2,3777.3,4036.6,3676.8,3654,3477.8,3545.4,3839.2,3674.9,3776.5,3722.5,4082.7,3450.6,4867.8,3841.9
3626.5,3622.2,3741.8,3600.5,3557.7,3639.9,3485.5,4089.4,3594,0,3811.3,3921.7,4472.7,3483.1,3657.9,3668.7,3477.8,3913.8,3544.8,3853.6,3695.8,3511.2,3453.9,3613.5,3707.1,3598.3,3844.6,3811.8,4173.3,3425.1,4657.6,3891.2
3494.1,3529,3502.5,3635.8,3480.2,3483,3441.7,4029.1,3651.3,3856.2,3771,3903.9,4422.8,3500.5,3541.2,3566,3589,3823.2,3545.3,3708.7,3566.9,3484.3,3307.9,3546.7,3731.1,3643.5,3909.3,3789.6,3939.2,3416.3,4492.7,3706.8
3512.3,3462.8,3516.6,3613.1,3469.2,3599.6,3319.9,3947.8,3526.1,3605.1,3636.7,3851.4,4427.7,3519.5,3612,3567.3,3438.1,3797.5,3519.9,3800.7,3639.6,3549.1,3317.3,3691.5,3652.6,3517.7,3669.6,3688.8,4135,3361.8,4556.8,3753.1
5172.8,5160.2,5172.1,5078.2,4943.5,5202.6,4893.7,5388.5,5076.8,5346.5,5439.3,5131.5,5851.1,5030,5077.4,5040.2,4900.2,5353,5153.5,5334.3,5060.4,4908.3,4653.2,5027.7,5111.4,5018.5,5385,5308.8,5640.6,4978.6,5862.2,5226.9
4784,4814,5062.8,4919,4975.7,5205.2,4653.2,5248.5,5425.6,5129,5035.9,5037.6,5933.5,4974.7,4742.9,4964.9,4604.4,5256.9,5005,5301.2,4962.9,4852.1,4746.6,5009.8,5017.1,4853.1,5182.2,5138.7,5411,4901.2,6023.8,5078.3
